sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
Grausigem	-0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grausiger	-0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anhöhe	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Beschränkterer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beschränkteres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zornigster	-0.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ödester	-0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neidischste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vehemenz	0	0	0	0	0	0	0	0	0	0	0	-0.4	3.588235294	0	0	0	0	0	0
Reduzierte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unruh	0	0	0	0	0	0	0	0	0	0	0	-1.2	3.578947368	0	0	0	0	1	0
Kettfaden	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
beschleunig	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Strahltest	0.2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeutendere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beschaffen	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ineffiziente	-0.4602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verausgaben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
verdrängen	-0.3468	0	1	1	0	0	0	0	1	0	0	0	0	0.7	0.0	0.0	0	1	0
Qualitativste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Charmantestes	0.3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toleriere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stereo	0	0	0	0	0	0	0	0	0	0	0	0.9	2.666666667	0	0	0	0	0	0
Wohltätigstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rebellischstem	-0.1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verständnisses	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Toleriert	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ärmere	-0.4546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verständnissen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gebunden	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fern	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hilfreichen	0.0926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wohlgefallens	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verzweifeltstem	-0.1947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ausländerfeindlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
drücken	0	0	0	0	0	0	0	0	0	0	0	-0.176470588	2.714285714	0.0	1.0	0.0	1	0	0
Wärmerem	0.3796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rebellischster	-0.1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meinungsstreit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
belagern	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Einfache	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Untrennbares	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beeinträchtigung	-0.3472	0	1	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
Biest	0	0	0	0	0	0	0	0	0	0	0	-1.6	4.1	0	0	0	0	1	0
Niederhalten	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
geklärt	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schrumpfst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
denkwürdig	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	1	0	0
Verpetzen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Finder	0	0	0	0	0	0	0	0	0	0	0	0.75	1.894736842	0	0	0	0	0	0
Bestform	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Thron	0	1	0	0	0	0	0	0	0	0	1	1.0	2.736842105	0	0	0	0	0	0
Ruppigeres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruppigerer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwirtlicheren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwirtlicherem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwirtlicheres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwirtlicherer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Qualitätsverbesserungen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruppigeren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruppigerem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beschwernis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vollkommenem	0.0945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Affekt	0	0	0	0	0	0	0	0	0	0	0	0.0	3.625	0	0	0	0	0	0
schuldig	-0.7968	0	1	1	0	0	0	0	1	0	0	0	0	0.0	1.0	0.0	0	1	0
Sanfteste	0.338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veredelung	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Üble	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Füchsin	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einstelle	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schummeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Verhasstest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vorteilhafteste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einstellt	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Göttlichkeit	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erfolgserlebnis	0.0884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verhaftung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Bock	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
Jubelt	0.0756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jubels	0.0652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jubeln	0.0756	1	0	0	1	0	0	1	0	1	1	0	0	1.0	0.0	0.0	1	0	0
Pistole	0	0	1	0	0	0	0	0	0	0	0	-1.5	3.944444444	0	0	0	0	0	0
unfasslich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Scharfe	0.2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Elender	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jubele	0.0756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elendes	-0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verabscheuungswürdige	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Befangener	-0.3253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Epos	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Dunkelziffer	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Kumpan	0	0	0	0	0	0	0	0	0	0	0	1.15	2.1	0	0	0	0	0	0
sündigen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Begriffsstutzigere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ungleichung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Befangenem	-0.3253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sprachlos	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	1	0
Befangenen	-0.3253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tablettenabhängigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Einmaligstem	0.3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einmaligsten	0.3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vorsorglichen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Doppelspieles	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wermutstropfens	-0.3356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hoffnungsfrohere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abbröckeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Einmaligster	0.3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einmaligstes	0.3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbezahlbare	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Kränkeltet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desinteresses	-0.3348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ansehnlichst	0.0931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Namhaftesten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Namhaftestem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Namhaftester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Namhaftestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kränkelten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fordern	0	0	0	0	0	0	0	0	0	0	0	-0.882352941	2.736842105	0	0	0	0	1	0
Zulässigeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zulässigerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rauchvorhang	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
privilegieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Nette	0.1405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
amateurhaft	-0.4485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ketzerisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gelbfieber	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Mitverschwörer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Approbierte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Aggression	-0.4889	0	1	1	0	0	1	0	0	0	0	-1.764705882	4.333333333	0.0	1.0	0.0	0	1	0
besetzt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Pfund	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pralle	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unhöflichen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aufwertest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fitest	0.3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Berührungsangst	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Zerstörtest	-0.5131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bewehren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bravade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Desolatest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gestrandet	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drift	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Befriedigtest	0.0809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ablass	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
rostbeständig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Helfer	0	1	0	0	0	0	0	0	0	0	1	1.9	2.421052632	0	0	0	0	0	0
altmodischen	-0.0382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bezauberndst	0.3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abrutsch	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Erbte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Allerersteerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
streitsüchtig	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Allerersteeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allerersteeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Einbringung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Ertragreichere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erlässlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Demonstrativ	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Tierischeren	0.1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tierischerem	0.1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unerbittlichere	-0.3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vermittel	0.0699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unterschätzung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
erbärmlich	-0.4796	0	1	0	0	1	0	0	1	0	0	0	0	0.0	1.0	0.0	0	1	0
Regelverstoss	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beeiden	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
Tierischeres	0.1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tierischerer	0.1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unmittelbarkeit	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Weitläufigst	0.1966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bettlerhaft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Finstrerer	-0.0515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finstreres	-0.0515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verantwortlichste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Provozierst	-0.3369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finstrerem	-0.0515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finstreren	-0.0515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Steuerte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
dahindümpeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Unrentabelst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bergfest	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Seltsamen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seltsamem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schmerze	-0.3251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irreführend	0	0	1	1	0	1	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Entschlusses	0.0804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kränklichere	-0.3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frustrationen	-0.3354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beheben	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seltsames	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seltsamer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Naturforscher	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Debiler	-0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Debiles	-0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gewünschte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sachgemässes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sachgemässer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fataleres	-0.345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
administrativ	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Fatalerer	-0.345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sachgemässen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sachgemässem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Illiquid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Debilen	-0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Debilem	-0.306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sommerlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Motiviertest	0.3541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Immunschwächekrankheit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Funktionierte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
humanst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitgehendsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reformieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
verschlechtern	-0.0048	0	1	0	0	1	0	0	1	0	0	0	0	0.0	0.7	0.0	0	1	0
Weitgehendster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weitgehendstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gebiet	0	0	0	0	0	0	0	0	0	0	0	0.1	2.315789474	0	0	0	0	0	0
Unsicherheit	-0.358	0	1	0	0	0	1	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Vielfältigere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angespanntestes	-0.4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Angespanntester	-0.4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Altbaumodernisierung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Schwand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
verwirrt	-0.0474	0	1	0	0	0	1	0	0	1	0	0	0	0.0	1.0	0.0	0	1	0
Schadens	-0.5299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Umschwärmt	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	0	0	0
endlos	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0
Angespanntesten	-0.4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
autonomst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verunreinigt	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Umsichtige	0.0846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unbefugtere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Übergross	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ordentlicherer	0.0073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahmen	0	0	0	0	0	0	0	0	0	0	1	0.176470588	1.842105263	0	0	0	0	0	0
Überdurchschnittliche	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ausschliessung	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kentere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verblüffenderes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erwischen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
klagt	-0.3565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verblüffenderen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kentert	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Laschste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Durchtrieben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Unerklärlichere	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rückstoss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Gehandicaptest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbeabsichtigt	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Unparteiischstes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unparteiischster	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dogmatisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Undiszipliniertest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Revanchiertet	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gottähnlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Unparteiischsten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unparteiischstem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drogenlieferung	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Gefolgschaft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gefühlsduselei	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	1	0
Unerheblichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vorsorgten	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ultimativere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nennenswertes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
erstklassig	0.1967	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	0.0	1	0	0
Nennenswertem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vorsorgtet	0.0878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aufschwung	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	1	0	0
Claustrophobie	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	1.0	0.0	0	0	0
Verbriefen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.0	0.0	0	0	0
Freiweg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Grauenvollen	-0.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lohnendes	0.1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grauenvollem	-0.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kranke	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geschmackloseres	-0.3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hintertreiben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.7	0.0	0	0	0
Mutige	0.3435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
idealst	0.0937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entfesselte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Geschmackloseren	-0.3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geschmackloserem	-0.3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glaubwürdigst	0.0893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Krankt	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Argumentierte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Grauenvoller	-0.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grauenvolles	-0.3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tötte	-0.5203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
