sentiWS	nrcPositive	nrcNegative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust	emotion	arousel	cdPositive	cdNegative	cdNeutral	gpcPositive	gpcNegative	gpcNeutral
vollschlank	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
Paradieses	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kommunikation	0.004	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ausgelassenheit	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1.0	0	1	0	0
Gebärmutterkrebs	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
körperlich beeinträchtigt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
umbringen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
gewichtigere	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bedeutungsverlust	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
beraubtet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niederlage	-0.3651	0	1	0	0	0	0	0	0	0	0	-1.794117647	3.666666667	0	0	0	0	1	0
Gesetz	0	0	0	0	0	0	0	0	0	0	1	-0.9	2.684210526	0	0	0	0	0	0
vereidige	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beraubten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schenkungen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mandamus	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
kauderwelschte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
belästigest	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Entlohnungen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stütze	0.004	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
überlegen	0.004	1	0	0	0	0	0	0	0	0	0	0.735294118	2.105263158	0.7	0	0	1	0	0
Dilemma	-0.3403	0	0	0	0	0	0	0	0	0	0	-1.8	3.705882353	0	0	0	0	1	0
miesester	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
getreueste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
büßen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
kulante	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sorgenfreies	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sorgenfreier	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
schal	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
sorgenfreien	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sorgenfreiem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
miesestem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
miesesten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
überleget	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beschwerst	-0.0413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ungelöste	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bewilligen	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	1	0
unpersönlich	-0.0476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Hoffnungsstrahl	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
unerhörtest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unachtsamste	-0.4488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
leerere	-0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
durfte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
wirkungsloser	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wirkungsloses	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verachtung	-0.3308	0	1	1	0	1	1	0	0	0	0	0	0	0	1.0	0	0	1	0
nützlichem	0.2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nützlichen	0.2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
teuerst	-0.2716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tiefe	0	1	0	0	0	0	0	0	0	0	1	0.2	3.277777778	0	0	0	0	0	0
attraktiv	0.2162	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0	0
offensichtliche	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gent	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
nützliches	0.2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nützlicher	0.2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wirkungslosen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wirkungslosem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
majestätische	0.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Überlegung	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbeschwerteres	0.3349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbeschwerterer	0.3349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mangeltet	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tragikomisch	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
mangelten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbeschwerteren	0.3349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unbeschwerterem	0.3349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sturere	-0.1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
solidarische	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glänzenderem	0.2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glänzenderen	0.2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ehrfürchtigerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ehrfürchtigeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verbessern	0.004	1	0	0	1	0	0	1	0	0	1	0.941176471	2.894736842	0.7	0	0	1	0	0
General	0	0	0	0	0	0	0	0	0	0	0	-1.352941176	2.833333333	0	0	0	0	0	0
infiziert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Eintracht	0	1	0	0	0	0	0	0	0	0	1	0.441176471	1.842105263	0	0	0	1	0	0
charismatisch	0.004	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0	0
ehrfürchtigerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
uneinsichtig	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
glänzenderes	0.2082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
degoutieren	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
übervorteilte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Farce	-0.3349	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
nachtragen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
unbegrenzte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
defizitäreres	-0.4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genörgelt	-0.1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
schlechthin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Benutzerfreundlichkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
defizitäreren	-0.4535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
interessiertestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verschwendtest	-0.0494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vorfahren	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
vorhersehbarere	-0.3414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
langatmigerem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
treuherzig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
kommunikativ	0.004	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
erstaunlichste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rechtfertigung	0	1	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
exzessiv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
widerspruchsvoll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ehrfurcht	0.004	1	0	0	0	0	0	1	0	0	1	0	0	1.0	0	0	1	0	0
Chancen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Real	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hofierte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ungeheuerlichstem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
heimtückisches	-0.3241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
heimtückischer	-0.3241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
heimtückischem	-0.3241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mobilisiertest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
heimtückischen	-0.3241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marotte	0	0	0	0	0	0	0	0	0	0	0	-0.7	2.571428571	0	0	0	0	0	0
Glückwünsche	0.2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
klapperdürr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
Vernünftigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
wahnsinnigst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
umgänglichster	0.2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lebensfähigeren	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tadellos	0.309	1	0	0	0	0	0	0	0	0	1	1.7	2.444444444	0	0	0	1	0	0
lebensfähigerem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lebensfähigerer	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lebensfähigeres	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Assekuranz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
jammervoll	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Intrige	0	0	0	0	0	0	0	0	0	0	0	-2.2	3.875	0	0.7	0	0	1	0
Vertrags	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kollabierte	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
snobbistisch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
degressiv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
gastfreundlich	0.0854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Dummheiten	-0.4877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
starrst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
treuere	0.3526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trampel	0	0	0	0	0	0	0	0	0	0	0	-1.2	3.0	0	0	0	0	0	0
Bankrotteur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Unstetigkeiten	-0.3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
freudig	0.3256	1	0	0	0	0	0	1	0	0	0	1.9	2.944444444	1.0	0	0	1	0	0
elendigeren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elendigerem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nichts negativ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
inkompetentest	-0.5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Diamantene Hochzeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
elendigeres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
elendigerer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ausreißer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bequemste	0.2344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
smart	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
günstigstem	0.0946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
günstigsten	0.0946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
untreuestes	-0.3222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mists	-0.1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
machtloseste	-0.3351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tödlichem	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tödlichen	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unwille	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Wohlgefallen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
verfassungswidrig	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
tödliches	-0.3487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Golfkonflikt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
ordnungsgemäßste	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
günstigster	0.0946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bombardement	-0.0048	0	1	1	0	0	1	0	0	0	0	0	0	0	1.0	0	0	0	0
erstreben	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0
wiederkehrest	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grausiges	-0.1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unerlaubteste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geißlung	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
erholsamstes	0.2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beschuldigtet	-0.3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
statistische	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
schleppendst	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beschuldigten	-0.3264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grausen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
chice	0.0787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gaumenfreude	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
unterbrechen	-0.0048	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Vordergrund	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kult	0	0	1	0	0	0	1	0	0	0	0	-0.1	2.833333333	0	0	0	0	0	0
Regen	0	0	0	0	0	0	0	0	0	0	0	0.323529412	2.055555556	0	0	0	0	0	0
unzivilisiertes	-0.4413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unzivilisierter	-0.4413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
übermäßigerer	-0.1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
übermäßigeres	-0.1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unzivilisierten	-0.4413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unzivilisiertem	-0.4413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
leidgeprüft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
hochaufragend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
außergewöhnliches	0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
außergewöhnlicher	0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
enormst	0.0898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
euphorischste	0.5505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zugänglichem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zugänglichen	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zugänglicher	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zugängliches	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fruchtlosigkeit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
ertragsarm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
florierte	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
außergewöhnlichen	0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
außergewöhnlichem	0.3395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nachgeben	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	1	0	0
gammeligsten	-0.0344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gammeligstem	-0.0344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rätsel	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Diebes	-0.1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Grab	0	0	1	0	0	0	1	0	1	0	0	-2.3	3.777777778	0	0	0	0	0	0
Hydrocephalus	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
Dieben	-0.1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gammeligstes	-0.0344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gammeligster	-0.0344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unverantwortlich	-0.4889	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
traditionsreichst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fairst	0.3281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
merkwürdigerer	-0.0431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
merkwürdigeres	-0.0431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
merkwürdigerem	-0.0431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
merkwürdigeren	-0.0431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
grausig	-0.1777	0	1	0	0	1	1	0	0	0	0	0	0	0	1.0	0	0	1	0
Japan	0	0	0	0	0	0	0	0	0	0	0	0.25	2.111111111	0	0	0	0	0	0
unklare	-0.5023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unangemessenere	-0.4883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
geisteskrank	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
brisanterer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
brisanteres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gewaltherrschaft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
verstauchen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
unumstrittenes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stiel	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
rechtsgültigst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bewegt	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	1	0	0
unumstrittenem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hoffnungsvolles	0.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hoffnungsvoller	0.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
böseeren	-0.4183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
böseerem	-0.4183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lebenslustig	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
gedrängteres	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gedrängterer	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
leisten	0	0	0	0	0	0	0	0	0	0	0	0.617647059	2.428571429	0	0	0	0	0	0
gedrängteren	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gedrängterem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
böseerer	-0.4183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
böseeres	-0.4183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
haarigen	-0.0351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Urlaub	0	1	0	0	1	0	0	1	0	0	0	2.45	2.5625	0	0	0	0	0	0
hoffnungsvollem	0.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hoffnungsvollen	0.1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
peinlichem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Philanthropie	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
peinlichen	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hörenswertester	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hörenswertestes	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abgewinkelt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Erfolg haben	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
lückenhaftestem	-0.4805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lückenhaftesten	-0.4805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lückenhaftester	-0.4805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lückenhaftestes	-0.4805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hörenswertesten	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hörenswertestem	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
peinliches	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
peinlicher	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irrester	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irrestes	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fäulnisgeschmack	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0
Imperialist	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Wagen	0	0	0	0	0	0	0	0	0	0	0	1.058823529	2.111111111	0	0	0	0	0	0
trübsinnig	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
befriedigende	0.2152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ausgebufft	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
Vorwürfen	-0.5095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
wegekeln	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
unerfüllt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
aufmerksamst	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irrestem	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
irresten	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unzufriedenste	-0.3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tatenlosste	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beachtliche	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
immobil	-0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wüstling	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ärgerlich	-0.3111	0	1	1	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1	0
reiferer	0.0807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
reiferes	0.0807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
närrischerem	-0.0443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sichrere	0.3733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
närrischeren	-0.0443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unerwartetere	-0.0349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abstürztet	-0.4697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
